Date,Region,Cost center,Project,Account,Source,Category,Event Type,PO No,Transactional value,Functional value,PO with Line item
2024-05-01,Germany,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_3158,-15137.82,-16333.71,NEW_PO_3158-1
2024-05-01,Germany,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_4265,-25.0,-26.98,NEW_PO_4265-2
2024-05-01,Germany,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_4267,-6762.6,-7296.85,NEW_PO_4267-1
2024-05-01,Germany,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_3140,-669.99,-722.92,NEW_PO_3140-1
2024-05-01,Germany,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_562,-98.0,-105.74,NEW_PO_562-1
2024-05-01,Germany,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1737,-1873.91,-2021.95,NEW_PO_1737-1
2024-05-01,Germany,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2154,-42690.0,-46062.51,NEW_PO_2154-1
2024-05-01,Germany,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_4263,-6055.12,-6533.47,NEW_PO_4263-1
2024-05-01,Germany,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_4270,-1248.0,-1346.59,NEW_PO_4270-1
2024-05-01,Germany,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_654,-4800.0,-5179.2,NEW_PO_654-1
2024-05-01,Germany,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_470,-2490.0,-2686.71,NEW_PO_470-4
2024-05-01,Germany,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_4250,-583.8,-629.92,NEW_PO_4250-2
2024-05-01,Germany,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_478,-780.0,-841.62,NEW_PO_478-4
2024-05-01,Germany,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_644,-1477.6,-1594.33,NEW_PO_644-1
2024-05-01,Germany,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_457,-11480.0,-12386.92,NEW_PO_457-1
2024-05-01,Germany,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_471,-2490.0,-2686.71,NEW_PO_471-3
2024-05-01,Germany,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_478,-480.0,-517.92,NEW_PO_478-9
2024-05-01,Spain,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2175,-2508.09,-2706.23,NEW_PO_2175-4
2024-05-01,Spain,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_3305,-2775.0,-2994.23,NEW_PO_3305-1
2024-05-01,Spain,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_3303,-7009.32,-7563.06,NEW_PO_3303-2
2024-05-01,Spain,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_3303,-8417.65,-9082.64,NEW_PO_3303-1
2024-05-01,Spain,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_3303,-777.04,-838.43,NEW_PO_3303-3
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4744,1284.0,1371.18,NEW_PO_4744-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4280,171.85,183.52,NEW_PO_4280-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4280,744.0,794.52,NEW_PO_4280-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4280,1600.0,1708.64,NEW_PO_4280-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4280,111.0,118.54,NEW_PO_4280-
2024-05-01,Switzerland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4745,755.0,821.81,NEW_PO_4745-
2024-05-01,Switzerland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4746,3911.58,4257.73,NEW_PO_4746-
2024-05-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4224,3993.3,4264.45,NEW_PO_4224-
2024-05-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4747,8195.46,8751.93,NEW_PO_4747-
2024-05-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_518,595.0,635.4,NEW_PO_518-
2024-05-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4748,440.0,469.88,NEW_PO_4748-
2024-05-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4224,2011.0,2147.55,NEW_PO_4224-
2024-05-01,United Kingdom,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4749,451.88,565.12,NEW_PO_4749-
2024-05-01,United Kingdom,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4750,3652.0,4567.19,NEW_PO_4750-
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1278,-4256.0,-4592.22,NEW_PO_1278-1
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2497,-0.03,-0.03,NEW_PO_2497-1
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_3269,-3480.0,-3754.92,NEW_PO_3269-1
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1151,-4256.0,-4592.22,NEW_PO_1151-1
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_4286,-1381.5,-1490.64,NEW_PO_4286-1
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2493,-0.01,-0.01,NEW_PO_2493-1
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1137,-1099.44,-1186.3,NEW_PO_1137-1
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_4291,-563.38,-607.89,NEW_PO_4291-1
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_3265,-14024.34,-15132.26,NEW_PO_3265-1
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2580,-300.0,-323.7,NEW_PO_2580-3
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2492,-0.03,-0.03,NEW_PO_2492-1
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2491,-3199.94,-3452.74,NEW_PO_2491-2
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2488,-0.02,-0.02,NEW_PO_2488-6
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1274,-1845.0,-1990.76,NEW_PO_1274-1
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_4287,-1802.0,-1944.36,NEW_PO_4287-4
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2580,-2612.17,-2818.53,NEW_PO_2580-4
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2487,-0.01,-0.01,NEW_PO_2487-1
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_3263,-1491.5,-1609.33,NEW_PO_3263-1
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1153,-3417.0,-3686.94,NEW_PO_1153-6
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1174,-1176.0,-1268.9,NEW_PO_1174-1
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1256,-2576.0,-2779.5,NEW_PO_1256-1
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_4288,-318.55,-343.72,NEW_PO_4288-2
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1148,-3590.07,-3873.69,NEW_PO_1148-4
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1231,-5247.25,-5661.78,NEW_PO_1231-8
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_4289,-418.0,-451.02,NEW_PO_4289-3
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_4289,-76.75,-82.81,NEW_PO_4289-1
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2580,-360.0,-388.44,NEW_PO_2580-1
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2582,-500.0,-539.5,NEW_PO_2582-2
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1256,-307.0,-331.25,NEW_PO_1256-2
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_3260,-8385.0,-9047.42,NEW_PO_3260-1
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1136,-8772.0,-9464.99,NEW_PO_1136-1
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1228,-1771.53,-1911.48,NEW_PO_1228-4
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_4288,-643.54,-694.38,NEW_PO_4288-1
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1231,-21009.98,-22669.77,NEW_PO_1231-4
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2491,-0.02,-0.02,NEW_PO_2491-1
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_3260,-7102.5,-7663.6,NEW_PO_3260-3
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1340,-404.89,-436.88,NEW_PO_1340-1
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_4286,-436.0,-470.44,NEW_PO_4286-2
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1227,-3062.15,-3304.06,NEW_PO_1227-4
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1152,-1010.0,-1089.79,NEW_PO_1152-6
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2492,-0.03,-0.03,NEW_PO_2492-2
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_4187,-4256.0,-4592.22,NEW_PO_4187-1
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_3260,-36828.0,-39737.41,NEW_PO_3260-5
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1174,-196.0,-211.48,NEW_PO_1174-2
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1232,-653.99,-705.66,NEW_PO_1232-8
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1230,-3153.09,-3402.18,NEW_PO_1230-4
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_3271,-10179.03,-10983.17,NEW_PO_3271-1
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1196,-500.0,-539.5,NEW_PO_1196-9
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2497,-0.03,-0.03,NEW_PO_2497-2
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1270,-998.62,-1077.51,NEW_PO_1270-1
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2487,-0.01,-0.01,NEW_PO_2487-2
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_4287,-3126.0,-3372.95,NEW_PO_4287-1
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_4289,-1589.44,-1715.01,NEW_PO_4289-2
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2486,-0.01,-0.01,NEW_PO_2486-2
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2493,-0.01,-0.01,NEW_PO_2493-2
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2582,-2138.0,-2306.9,NEW_PO_2582-3
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_3266,-1352.5,-1459.35,NEW_PO_3266-1
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2580,-207.1,-223.46,NEW_PO_2580-2
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1337,-2710.0,-2924.09,NEW_PO_1337-1
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1148,-3590.07,-3873.69,NEW_PO_1148-3
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1232,-9369.22,-10109.39,NEW_PO_1232-4
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_3260,-1614.0,-1741.51,NEW_PO_3260-4
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1236,-1041.03,-1123.27,NEW_PO_1236-1
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2486,-0.01,-0.01,NEW_PO_2486-1
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_4290,-318.55,-343.72,NEW_PO_4290-2
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_3260,-3348.0,-3612.49,NEW_PO_3260-6
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_4288,-318.55,-343.72,NEW_PO_4288-3
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2580,-230.21,-248.4,NEW_PO_2580-5
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_4290,-643.54,-694.38,NEW_PO_4290-1
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_3260,-28410.0,-30654.39,NEW_PO_3260-2
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2208,-1165.95,-1258.06,NEW_PO_2208-1
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2582,-17319.0,-18687.2,NEW_PO_2582-1
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1230,-2367.69,-2554.74,NEW_PO_1230-8
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1917,-825.0,-890.18,NEW_PO_1917-4
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_3262,-3590.07,-3873.69,NEW_PO_3262-1
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2489,-0.02,-0.02,NEW_PO_2489-1
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_2580,-73.3,-79.09,NEW_PO_2580-6
2024-05-01,Netherlands,Center A,10.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1229,-2100.29,-2266.21,NEW_PO_1229-4
2024-05-01,Netherlands,Center A,20.0,2,EQX PROJECT MJE,EQX PROJECT MJE,EQX_PROJECT_MJE_REVERSE,NEW_PO_1258,-825.0,-890.18,NEW_PO_1258-5
2024-05-01,Switzerland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4751,1450.95,1579.35,NEW_PO_4751-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3158,5045.94,5388.56,NEW_PO_3158-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4243,2771.02,2959.17,NEW_PO_4243-
2024-05-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4248,617.0,658.89,NEW_PO_4248-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3157,5461.89,5832.75,NEW_PO_3157-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4261,1446.9,1446.9,NEW_PO_4261-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4752,949.96,1014.46,NEW_PO_4752-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4277,1828.57,1952.73,NEW_PO_4277-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4277,40.0,42.72,NEW_PO_4277-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4277,2171.43,2318.87,NEW_PO_4277-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4277,320.0,341.73,NEW_PO_4277-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3331,6480.0,6919.99,NEW_PO_3331-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4277,111.0,118.54,NEW_PO_4277-
2024-05-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4240,1667.5,1780.72,NEW_PO_4240-
2024-05-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4240,485.64,518.61,NEW_PO_4240-
2024-05-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4240,260.01,277.66,NEW_PO_4240-
2024-05-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4240,467.0,498.71,NEW_PO_4240-
2024-05-01,Italy,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3296,245.32,261.98,NEW_PO_3296-
2024-05-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3271,10179.03,10870.19,NEW_PO_3271-
2024-05-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4187,4256.0,4544.98,NEW_PO_4187-
2024-05-01,Turkey,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4753,3200.0,98.82,NEW_PO_4753-
2024-05-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4754,2742.0,3429.15,NEW_PO_4754-
2024-05-01,United Kingdom,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1007,17518.58,21908.74,NEW_PO_1007-
2024-05-01,United Kingdom,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3355,2209.8,2763.58,NEW_PO_3355-
2024-05-01,United Kingdom,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4755,1300.0,1625.78,NEW_PO_4755-
2024-05-01,United Kingdom,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4756,340.55,425.89,NEW_PO_4756-
2024-05-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4757,3750.0,4689.75,NEW_PO_4757-
2024-05-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4758,2742.0,3429.15,NEW_PO_4758-
2024-05-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2606,1344.7,1681.68,NEW_PO_2606-
2024-05-01,United Kingdom,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4294,560.0,700.34,NEW_PO_4294-
2024-05-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4759,4110.0,5139.97,NEW_PO_4759-
2024-05-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2447,1279.19,1599.76,NEW_PO_2447-
